"","Broad_Category","Archive_Date","District","sum"
"2057","Elementary","2025-04-18","Sheridan County School District 1",1
"2058","Elementary","2025-04-18","Sheridan County School District 2",1
"2059","Elementary","2025-04-18","Sublette County School District 1",1
"2060","Elementary","2025-04-18","Sweetwater County School District 1",3
"2061","Elementary","2025-04-18","Sweetwater County School District 2",1
"2062","Elementary","2025-04-18","Teton County School District 1",3
"2063","Elementary","2025-04-18","Uinta County School District 1",1
"2064","Elementary","2025-04-25","Albany Count School District 1",3
"2065","Elementary","2025-04-25","Big Horn School District 1",1
"2066","Elementary","2025-04-25","Big Horn School District 2",1
"2067","Elementary","2025-04-25","Campbell County Scholl District 1",4
"2068","Elementary","2025-04-25","Carbon County School District 1",2
"2069","Elementary","2025-04-25","Carbon County School District 2",1
"2070","Elementary","2025-04-25","Converse County School Distrcit 2",1
"2071","Elementary","2025-04-25","Fremont County School District 1",2
"2072","Elementary","2025-04-25","Fremont County School District 21",1
"2073","Elementary","2025-04-25","Fremont County School District 38",1
"2074","Elementary","2025-04-25","Hot Springs County School District 1",1
"2075","Elementary","2025-04-25","Laramie County School District 1",8
"2076","Elementary","2025-04-25","Laramie County School District 2",1
"2077","Elementary","2025-04-25","Lincoln County School District 1",1
"2078","Elementary","2025-04-25","Natrona School District 1",3
"2079","Elementary","2025-04-25","Park County School District 16",1
"2080","Elementary","2025-04-25","Sheridan County School District 1",2
"2081","Elementary","2025-04-25","Sheridan County School District 2",1
"2082","Elementary","2025-04-25","Sublette County School District 1",1
"2083","Elementary","2025-04-25","Sweetwater County School District 1",3
"2084","Elementary","2025-04-25","Sweetwater County School District 2",1
"2085","Elementary","2025-04-25","Teton County School District 1",3
"2086","Elementary","2025-04-25","Uinta County School District 1",1
"2087","Elementary","2025-05-02","Albany Count School District 1",1
"2088","Elementary","2025-05-02","Big Horn School District 1",1
"2089","Elementary","2025-05-02","Campbell County Scholl District 1",4
"2090","Elementary","2025-05-02","Carbon County School District 1",1
"2091","Elementary","2025-05-02","Carbon County School District 2",1
"2092","Elementary","2025-05-02","Converse County School Distrcit 2",1
"2093","Elementary","2025-05-02","Fremont County School District 1",2
"2094","Elementary","2025-05-02","Fremont County School District 38",1
"2095","Elementary","2025-05-02","Hot Springs County School District 1",1
"2096","Elementary","2025-05-02","Laramie County School District 1",11
"2097","Elementary","2025-05-02","Laramie County School District 2",1
"2098","Elementary","2025-05-02","Lincoln County School District 1",1
"2099","Elementary","2025-05-02","Natrona School District 1",3
"2100","Elementary","2025-05-02","Niobrara County School District 1",1
"2101","Elementary","2025-05-02","Park County School District 16",1
"2102","Elementary","2025-05-02","Sheridan County School District 1",2
"2103","Elementary","2025-05-02","Sublette County School District 1",1
"2104","Elementary","2025-05-02","Sweetwater County School District 1",6
"2105","Elementary","2025-05-02","Teton County School District 1",5
"2106","Elementary","2025-05-02","Uinta County School District 1",1
"2107","Elementary","2025-05-09","Albany Count School District 1",2
"2108","Elementary","2025-05-09","Campbell County Scholl District 1",4
"2109","Elementary","2025-05-09","Carbon County School District 1",1
"2110","Elementary","2025-05-09","Carbon County School District 2",1
"2111","Elementary","2025-05-09","Converse County School Distrcit 2",1
"2112","Elementary","2025-05-09","Fremont County School District 1",2
"2113","Elementary","2025-05-09","Fremont County School District 25",2
"2114","Elementary","2025-05-09","Fremont County School District 38",1
"2115","Elementary","2025-05-09","Hot Springs County School District 1",1
"2116","Elementary","2025-05-09","Laramie County School District 1",14
"2117","Elementary","2025-05-09","Laramie County School District 2",2
"2118","Elementary","2025-05-09","Lincoln County School District 1",1
"2119","Elementary","2025-05-09","Natrona School District 1",4
"2120","Elementary","2025-05-09","Niobrara County School District 1",1
"2121","Elementary","2025-05-09","Park County School District 16",1
"2122","Elementary","2025-05-09","Sheridan County School District 1",1
"2123","Elementary","2025-05-09","Sheridan County School District 2",1
"2124","Elementary","2025-05-09","Sublette County School District 1",1
"2125","Elementary","2025-05-09","Sweetwater County School District 1",5
"2126","Elementary","2025-05-09","Sweetwater County School District 2",1
"2127","Elementary","2025-05-09","Teton County School District 1",5
"2128","Elementary","2025-05-09","Uinta County School District 1",1
"2129","Elementary","2025-05-16","Albany Count School District 1",4
"2130","Elementary","2025-05-16","Big Horn School District 1",1
"2131","Elementary","2025-05-16","Campbell County Scholl District 1",2
"2132","Elementary","2025-05-16","Carbon County School District 1",1
"2133","Elementary","2025-05-16","Carbon County School District 2",1
"2134","Elementary","2025-05-16","Converse County School Distrcit 2",1
"2135","Elementary","2025-05-16","Crook County School District 1",1
"2136","Elementary","2025-05-16","Fremont County School District 1",2
"2137","Elementary","2025-05-16","Fremont County School District 25",2
"2138","Elementary","2025-05-16","Fremont County School District 38",1
"2139","Elementary","2025-05-16","Hot Springs County School District 1",1
"2140","Elementary","2025-05-16","Laramie County School District 1",11
"2141","Elementary","2025-05-16","Lincoln County School District 1",1
"2142","Elementary","2025-05-16","Natrona School District 1",5
"2143","Elementary","2025-05-16","Niobrara County School District 1",1
"2144","Elementary","2025-05-16","Sheridan County School District 2",2
"2145","Elementary","2025-05-16","Sublette County School District 1",1
"2146","Elementary","2025-05-16","Sweetwater County School District 1",8
"2147","Elementary","2025-05-16","Sweetwater County School District 2",1
"2148","Elementary","2025-05-16","Teton County School District 1",5
"2149","Elementary","2025-05-16","Uinta County School District 1",1
"2150","Elementary","2025-05-23","Albany Count School District 1",5
"2151","Elementary","2025-05-23","Campbell County Scholl District 1",2
"2152","Elementary","2025-05-23","Carbon County School District 1",1
"2153","Elementary","2025-05-23","Carbon County School District 2",1
"2154","Elementary","2025-05-23","Converse County School Distrcit 2",1
"2155","Elementary","2025-05-23","Crook County School District 1",1
"2156","Elementary","2025-05-23","Fremont County School District 1",2
"2157","Elementary","2025-05-23","Fremont County School District 25",1
"2158","Elementary","2025-05-23","Fremont County School District 38",1
"2159","Elementary","2025-05-23","Hot Springs County School District 1",2
"2160","Elementary","2025-05-23","Laramie County School District 1",12
"2161","Elementary","2025-05-23","Lincoln County School District 1",1
"2162","Elementary","2025-05-23","Natrona School District 1",5
"2163","Elementary","2025-05-23","Niobrara County School District 1",1
"2164","Elementary","2025-05-23","Park County School District 1",1
"2165","Elementary","2025-05-23","Platte County School District 2",1
"2166","Elementary","2025-05-23","Sheridan County School District 2",2
"2167","Elementary","2025-05-23","Sublette County School District 1",1
"2168","Elementary","2025-05-23","Sweetwater County School District 1",10
"2169","Elementary","2025-05-23","Sweetwater County School District 2",1
"2170","Elementary","2025-05-23","Teton County School District 1",4
"2171","Elementary","2025-05-23","Uinta County School District 1",1
"2172","Elementary","2025-05-30","Albany Count School District 1",2
"2173","Elementary","2025-05-30","Campbell County Scholl District 1",2
"2174","Elementary","2025-05-30","Carbon County School District 1",1
"2175","Elementary","2025-05-30","Converse County School Distrcit 2",1
"2176","Elementary","2025-05-30","Fremont County School District 1",2
"2177","Elementary","2025-05-30","Fremont County School District 38",1
"2178","Elementary","2025-05-30","Hot Springs County School District 1",2
"2179","Elementary","2025-05-30","Laramie County School District 1",10
"2180","Elementary","2025-05-30","Lincoln County School District 1",1
"2181","Elementary","2025-05-30","Natrona School District 1",4
"2182","Elementary","2025-05-30","Park County School District 1",1
"2183","Elementary","2025-05-30","Platte County School District 2",1
"2184","Elementary","2025-05-30","Sheridan County School District 2",1
"2185","Elementary","2025-05-30","Sweetwater County School District 1",10
"2186","Elementary","2025-05-30","Sweetwater County School District 2",1
"2187","Elementary","2025-05-30","Teton County School District 1",4
"2188","Elementary","2025-05-30","Uinta County School District 1",1
"2189","Elementary","2025-06-06","Albany Count School District 1",2
"2190","Elementary","2025-06-06","Campbell County Scholl District 1",3
"2191","Elementary","2025-06-06","Fremont County School District 1",2
"2192","Elementary","2025-06-06","Fremont County School District 38",1
"2193","Elementary","2025-06-06","Goshen County School District 1",1
"2194","Elementary","2025-06-06","Hot Springs County School District 1",2
"2195","Elementary","2025-06-06","Laramie County School District 1",4
"2196","Elementary","2025-06-06","Lincoln County School District 1",1
"2197","Elementary","2025-06-06","Natrona School District 1",2
"2198","Elementary","2025-06-06","Park County School District 1",1
"2199","Elementary","2025-06-06","Park County School District 6",1
