"","Category","Archive_Date","Institution","sum"
"1699","Culinary/Hospitality",2024-08-09,"Central Wyoming College",3
"1700","Culinary/Hospitality",2024-08-09,"Sheridan College",2
"1701","Culinary/Hospitality",2024-08-16,"Central Wyoming College",1
"1702","Culinary/Hospitality",2024-08-16,"Sheridan College",2
"1703","Culinary/Hospitality",2024-08-23,"Central Wyoming College",1
"1704","Culinary/Hospitality",2024-08-23,"Sheridan College",2
"1705","Culinary/Hospitality",2024-08-30,"Central Wyoming College",1
"1706","Culinary/Hospitality",2024-08-30,"Sheridan College",2
"1707","Culinary/Hospitality",2024-09-06,"Central Wyoming College",2
"1708","Culinary/Hospitality",2024-09-06,"Sheridan College",2
"1709","Culinary/Hospitality",2024-09-13,"Sheridan College",2
"1710","Culinary/Hospitality",2024-09-20,"Sheridan College",2
"1711","Culinary/Hospitality",2024-09-27,"Sheridan College",2
"1712","Culinary/Hospitality",2024-10-04,"Sheridan College",2
"1713","Culinary/Hospitality",2024-10-11,"Central Wyoming College",2
"1714","Culinary/Hospitality",2024-10-11,"Sheridan College",2
"1715","Culinary/Hospitality",2024-10-18,"Sheridan College",2
"1716","Culinary/Hospitality",2024-10-25,"Central Wyoming College",2
"1717","Culinary/Hospitality",2024-10-25,"Sheridan College",2
"1718","Culinary/Hospitality",2024-11-01,"Sheridan College",2
"1719","Culinary/Hospitality",2024-11-08,"Sheridan College",2
"1720","Culinary/Hospitality",2024-11-15,"Central Wyoming College",2
"1721","Culinary/Hospitality",2024-11-15,"Sheridan College",2
"1722","Culinary/Hospitality",2024-11-22,"Central Wyoming College",2
"1723","Culinary/Hospitality",2024-11-22,"Sheridan College",2
"1724","Culinary/Hospitality",2024-11-29,"Central Wyoming College",2
"1725","Culinary/Hospitality",2024-11-29,"Sheridan College",2
"1726","Culinary/Hospitality",2024-12-06,"Central Wyoming College",2
"1727","Culinary/Hospitality",2024-12-06,"Sheridan College",2
"1728","Culinary/Hospitality",2024-12-13,"Central Wyoming College",2
"1729","Culinary/Hospitality",2024-12-13,"Sheridan College",2
"1730","Culinary/Hospitality",2024-12-20,"Central Wyoming College",2
"1731","Culinary/Hospitality",2024-12-20,"Sheridan College",2
"1732","Culinary/Hospitality",2024-12-27,"Central Wyoming College",2
"1733","Culinary/Hospitality",2024-12-27,"Sheridan College",2
"1734","Culinary/Hospitality",2025-01-03,"Central Wyoming College",2
"1735","Culinary/Hospitality",2025-01-03,"Sheridan College",2
"1736","Culinary/Hospitality",2025-01-10,"Central Wyoming College",2
"1737","Culinary/Hospitality",2025-01-10,"Sheridan College",2
"1738","Culinary/Hospitality",2025-01-17,"Central Wyoming College",2
"1739","Culinary/Hospitality",2025-01-17,"Sheridan College",2
"1740","Culinary/Hospitality",2025-01-24,"Central Wyoming College",2
"1741","Culinary/Hospitality",2025-01-24,"Sheridan College",2
"1742","Culinary/Hospitality",2025-01-31,"Central Wyoming College",2
"1743","Culinary/Hospitality",2025-01-31,"Sheridan College",2
"1744","Culinary/Hospitality",2025-02-07,"Central Wyoming College",2
"1745","Culinary/Hospitality",2025-02-07,"Sheridan College",2
"1746","Culinary/Hospitality",2025-02-14,"Central Wyoming College",2
"1747","Culinary/Hospitality",2025-02-14,"Sheridan College",3
"1748","Culinary/Hospitality",2025-02-21,"Sheridan College",3
"1749","Culinary/Hospitality",2025-02-21,"University of Wyoming",1
"1750","Culinary/Hospitality",2025-02-28,"Sheridan College",3
"1751","Culinary/Hospitality",2025-02-28,"University of Wyoming",1
"1752","Culinary/Hospitality",2025-03-07,"Sheridan College",3
"1753","Culinary/Hospitality",2025-03-07,"University of Wyoming",1
"1754","Culinary/Hospitality",2025-03-14,"Sheridan College",3
"1755","Culinary/Hospitality",2025-03-14,"University of Wyoming",1
"1756","Culinary/Hospitality",2025-03-21,"Sheridan College",3
"1757","Culinary/Hospitality",2025-03-21,"University of Wyoming",1
"1758","Culinary/Hospitality",2025-03-28,"Sheridan College",3
"1759","Culinary/Hospitality",2025-03-28,"University of Wyoming",1
"1760","Culinary/Hospitality",2025-04-04,"Sheridan College",3
"1761","Culinary/Hospitality",2025-04-04,"University of Wyoming",1
"1762","Culinary/Hospitality",2025-04-11,"Sheridan College",3
"1763","Culinary/Hospitality",2025-04-11,"University of Wyoming",1
"1764","Culinary/Hospitality",2025-04-18,"Sheridan College",3
"1765","Culinary/Hospitality",2025-04-18,"University of Wyoming",1
"1766","Culinary/Hospitality",2025-04-25,"Sheridan College",3
"1767","Culinary/Hospitality",2025-04-25,"University of Wyoming",1
"1768","Culinary/Hospitality",2025-05-02,"Sheridan College",2
"1769","Culinary/Hospitality",2025-05-02,"University of Wyoming",1
"1770","Culinary/Hospitality",2025-05-09,"Sheridan College",2
"1771","Culinary/Hospitality",2025-05-09,"University of Wyoming",1
"1772","Culinary/Hospitality",2025-05-16,"Sheridan College",2
"1773","Culinary/Hospitality",2025-05-16,"University of Wyoming",1
"1774","Culinary/Hospitality",2025-05-23,"Sheridan College",2
"1775","Culinary/Hospitality",2025-05-23,"University of Wyoming",1
"1776","Culinary/Hospitality",2025-05-30,"Sheridan College",2
"1777","Culinary/Hospitality",2025-05-30,"University of Wyoming",1
"1778","Culinary/Hospitality",2025-06-06,"Sheridan College",2
"1779","Culinary/Hospitality",2025-06-06,"University of Wyoming",1
"1780","Culinary/Hospitality",2025-06-13,"Sheridan College",2
"1781","Culinary/Hospitality",2025-06-20,"Sheridan College",2
"1782","Culinary/Hospitality",2025-06-27,"Sheridan College",2
"1783","Culinary/Hospitality",2025-07-04,"Sheridan College",2
"1784","Culinary/Hospitality",2025-07-11,"Sheridan College",2
"1785","Culinary/Hospitality",2025-07-18,"Sheridan College",2
"1786","Culinary/Hospitality",2025-07-18,"University of Wyoming",1
"1787","Culinary/Hospitality",2025-07-25,"Sheridan College",2
"1788","Culinary/Hospitality",2025-07-25,"University of Wyoming",1
"1789","Culinary/Hospitality",2025-08-01,"Sheridan College",2
"1790","Culinary/Hospitality",2025-08-01,"University of Wyoming",1
"1791","Culinary/Hospitality",2025-08-08,"Sheridan College",2
"1792","Culinary/Hospitality",2025-08-08,"University of Wyoming",1
"1793","Culinary/Hospitality",2025-08-15,"Sheridan College",2
"1794","Culinary/Hospitality",2025-08-15,"University of Wyoming",1
"1795","Culinary/Hospitality",2025-08-22,"Sheridan College",2
"1796","Culinary/Hospitality",2025-08-22,"University of Wyoming",1
"1797","Culinary/Hospitality",2025-08-29,"Sheridan College",2
"1798","Culinary/Hospitality",2025-08-29,"University of Wyoming",1
"1799","Culinary/Hospitality",2025-09-05,"Sheridan College",2
"1800","Culinary/Hospitality",2025-09-05,"University of Wyoming",1
"1801","Culinary/Hospitality",2025-09-12,"Sheridan College",2
"1802","Culinary/Hospitality",2025-09-12,"University of Wyoming",1
"1803","Culinary/Hospitality",2025-09-19,"Sheridan College",2
"1804","Culinary/Hospitality",2025-09-19,"University of Wyoming",1
"1805","Culinary/Hospitality",2025-09-26,"Sheridan College",2
"1806","Culinary/Hospitality",2025-09-26,"University of Wyoming",1
"1807","Culinary/Hospitality",2025-10-03,"Sheridan College",2
"1808","Culinary/Hospitality",2025-10-03,"University of Wyoming",1
"1809","Culinary/Hospitality",2025-10-10,"Sheridan College",2
"1810","Culinary/Hospitality",2025-10-10,"University of Wyoming",1
"1811","Culinary/Hospitality",2025-10-17,"Sheridan College",2
"1812","Culinary/Hospitality",2025-10-17,"University of Wyoming",1
"1813","Culinary/Hospitality",2025-10-24,"Sheridan College",2
"1814","Culinary/Hospitality",2025-10-24,"University of Wyoming",1
"1815","Culinary/Hospitality",2025-10-31,"Sheridan College",2
"1816","Culinary/Hospitality",2025-10-31,"University of Wyoming",1
"1817","Culinary/Hospitality",2025-11-07,"Sheridan College",2
"1818","Culinary/Hospitality",2025-11-07,"University of Wyoming",1
"1819","Culinary/Hospitality",2025-11-14,"Sheridan College",2
"1820","Culinary/Hospitality",2025-11-14,"University of Wyoming",1
"1821","Culinary/Hospitality",2025-11-21,"Sheridan College",2
"1822","Culinary/Hospitality",2025-11-21,"University of Wyoming",1
"1823","Culinary/Hospitality",2025-11-28,"Sheridan College",2
"1824","Culinary/Hospitality",2025-12-05,"Sheridan College",2
"1825","Culinary/Hospitality",2025-12-12,"Sheridan College",2
"1826","Culinary/Hospitality",2025-12-19,"Sheridan College",2
"1827","Culinary/Hospitality",2025-12-26,"Sheridan College",2
"1828","Culinary/Hospitality",2026-01-02,"Sheridan College",2
"1829","Culinary/Hospitality",2026-01-09,"Sheridan College",2
"1830","Culinary/Hospitality",2026-01-16,"Sheridan College",2
"1831","Culinary/Hospitality",2026-01-23,"Sheridan College",2
"1832","Culinary/Hospitality",2026-01-30,"Sheridan College",2
"1833","Culinary/Hospitality",2026-02-06,"Sheridan College",2
"1834","Culinary/Hospitality",2026-02-13,"Sheridan College",2
"1835","Culinary/Hospitality",2026-02-20,"Sheridan College",2
"1836","Culinary/Hospitality",2026-02-27,"Sheridan College",2
"1837","Education",2024-09-13,"University of Wyoming",1
"1838","Education",2024-09-20,"University of Wyoming",1
"1839","Education",2024-09-27,"University of Wyoming",1
"1840","Education",2024-10-04,"University of Wyoming",1
"1841","Education",2024-10-11,"University of Wyoming",1
"1842","Education",2024-10-18,"University of Wyoming",1
"1843","Education",2024-10-25,"University of Wyoming",1
"1844","Education",2024-11-01,"University of Wyoming",1
"1845","Education",2024-11-08,"University of Wyoming",1
"1846","Education",2024-11-15,"University of Wyoming",1
"1847","Education",2024-11-22,"Gillette College",1
"1848","Education",2024-11-22,"University of Wyoming",1
"1849","Education",2024-11-29,"Gillette College",1
"1850","Education",2024-11-29,"University of Wyoming",1
"1851","Education",2024-12-06,"Gillette College",1
"1852","Education",2024-12-06,"University of Wyoming",1
"1853","Education",2024-12-13,"Gillette College",1
"1854","Education",2024-12-13,"University of Wyoming",1
"1855","Education",2024-12-20,"Gillette College",1
"1856","Education",2024-12-20,"University of Wyoming",1
"1857","Education",2024-12-20,"Western Wyoming Community College",1
"1858","Education",2024-12-27,"Casper College",1
"1859","Education",2024-12-27,"Gillette College",1
"1860","Education",2024-12-27,"University of Wyoming",1
"1861","Education",2024-12-27,"Western Wyoming Community College",1
"1862","Education",2025-01-03,"Casper College",1
"1863","Education",2025-01-03,"Gillette College",1
"1864","Education",2025-01-03,"University of Wyoming",1
"1865","Education",2025-01-03,"Western Wyoming Community College",1
"1866","Education",2025-01-10,"Casper College",1
"1867","Education",2025-01-10,"Gillette College",1
"1868","Education",2025-01-10,"University of Wyoming",1
"1869","Education",2025-01-10,"Western Wyoming Community College",1
"1870","Education",2025-01-17,"University of Wyoming",1
"1871","Education",2025-01-24,"University of Wyoming",1
"1872","Education",2025-01-31,"University of Wyoming",1
"1873","Education",2025-02-07,"University of Wyoming",1
"1874","Education",2025-02-28,"Gillette College",1
"1875","Education",2025-03-07,"Gillette College",1
"1876","Education",2025-03-14,"Gillette College",1
"1877","Education",2025-03-21,"Gillette College",1
"1878","Education",2025-03-21,"University of Wyoming",1
"1879","Education",2025-03-28,"Gillette College",1
"1880","Education",2025-03-28,"University of Wyoming",1
"1881","Education",2025-04-04,"Gillette College",1
"1882","Education",2025-04-04,"University of Wyoming",1
"1883","Education",2025-04-11,"Gillette College",1
"1884","Education",2025-04-11,"University of Wyoming",1
"1885","Education",2025-04-18,"Casper College",1
"1886","Education",2025-04-18,"University of Wyoming",1
"1887","Education",2025-04-25,"University of Wyoming",1
"1888","Education",2025-05-02,"Gillette College",1
"1889","Education",2025-05-02,"University of Wyoming",1
"1890","Education",2025-05-09,"Gillette College",1
"1891","Education",2025-05-09,"University of Wyoming",1
"1892","Education",2025-05-16,"Casper College",1
"1893","Education",2025-05-16,"University of Wyoming",1
"1894","Education",2025-05-23,"Casper College",1
"1895","Education",2025-05-23,"University of Wyoming",1
"1896","Education",2025-05-30,"Casper College",1
"1897","Education",2025-05-30,"University of Wyoming",1
"1898","Education",2025-06-06,"University of Wyoming",1
"1899","Education",2025-06-13,"University of Wyoming",1
"1900","Education",2025-06-27,"University of Wyoming",1
"1901","Education",2025-07-04,"University of Wyoming",1
"1902","Education",2025-07-11,"University of Wyoming",1
"1903","Education",2025-07-18,"Laramie County Community College",1
"1904","Education",2025-07-18,"University of Wyoming",1
"1905","Education",2025-07-25,"Laramie County Community College",1
"1906","Education",2025-07-25,"University of Wyoming",1
"1907","Education",2025-08-01,"Laramie County Community College",1
"1908","Education",2025-08-01,"University of Wyoming",1
"1909","Education",2025-08-08,"Laramie County Community College",2
"1910","Education",2025-08-08,"University of Wyoming",1
"1911","Education",2025-08-15,"Gillette College",1
"1912","Education",2025-08-15,"Laramie County Community College",2
"1913","Education",2025-08-15,"University of Wyoming",1
"1914","Education",2025-08-22,"Gillette College",1
"1915","Education",2025-08-22,"Laramie County Community College",2
"1916","Education",2025-08-22,"University of Wyoming",2
"1917","Education",2025-08-29,"Gillette College",1
"1918","Education",2025-08-29,"Laramie County Community College",2
"1919","Education",2025-08-29,"University of Wyoming",2
"1920","Education",2025-09-05,"Gillette College",1
"1921","Education",2025-09-05,"Laramie County Community College",2
"1922","Education",2025-09-05,"University of Wyoming",1
"1923","Education",2025-09-12,"Gillette College",1
"1924","Education",2025-09-12,"Laramie County Community College",2
"1925","Education",2025-09-12,"University of Wyoming",1
"1926","Education",2025-09-19,"Gillette College",1
"1927","Education",2025-09-19,"Laramie County Community College",2
"1928","Education",2025-09-19,"University of Wyoming",1
"1929","Education",2025-09-26,"Gillette College",1
"1930","Education",2025-09-26,"Laramie County Community College",2
"1931","Education",2025-09-26,"University of Wyoming",1
"1932","Education",2025-10-03,"Gillette College",1
"1933","Education",2025-10-03,"Laramie County Community College",2
"1934","Education",2025-10-03,"University of Wyoming",1
"1935","Education",2025-10-10,"Gillette College",1
"1936","Education",2025-10-10,"Laramie County Community College",2
"1937","Education",2025-10-10,"University of Wyoming",1
"1938","Education",2025-10-17,"Gillette College",1
"1939","Education",2025-10-17,"University of Wyoming",1
"1940","Education",2025-10-24,"University of Wyoming",1
"1941","Education",2025-10-31,"University of Wyoming",2
"1942","Education",2025-11-07,"University of Wyoming",2
"1943","Education",2025-11-14,"University of Wyoming",1
"1944","Education",2025-11-21,"University of Wyoming",1
"1945","Education",2025-11-28,"University of Wyoming",1
"1946","Education",2025-12-05,"University of Wyoming",1
"1947","Education",2025-12-12,"University of Wyoming",1
"1948","Education",2025-12-19,"Casper College",1
"1949","Education",2025-12-19,"Laramie County Community College",1
"1950","Education",2025-12-19,"University of Wyoming",1
"1951","Education",2025-12-26,"Laramie County Community College",1
"1952","Education",2025-12-26,"University of Wyoming",1
"1953","Education",2026-01-02,"Laramie County Community College",1
"1954","Education",2026-01-02,"University of Wyoming",1
"1955","Education",2026-01-09,"Casper College",2
"1956","Education",2026-01-09,"Laramie County Community College",1
"1957","Education",2026-01-09,"University of Wyoming",1
"1958","Education",2026-01-09,"Western Wyoming Community College",1
"1959","Education",2026-01-16,"Casper College",2
"1960","Education",2026-01-16,"University of Wyoming",1
"1961","Education",2026-01-16,"Western Wyoming Community College",1
"1962","Education",2026-01-23,"University of Wyoming",1
"1963","Education",2026-01-23,"Western Wyoming Community College",1
"1964","Education",2026-01-30,"Casper College",1
"1965","Education",2026-01-30,"University of Wyoming",1
"1966","Education",2026-01-30,"Western Wyoming Community College",1
"1967","Education",2026-02-06,"Casper College",1
"1968","Education",2026-02-06,"Western Wyoming Community College",1
"1969","Education",2026-02-13,"Casper College",1
